Image,Caption,Rights
urn:cite:bnf:lat4802img.bnflat4802-page133,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 61, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page134,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 61, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page135,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 62, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page136,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 62, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page137,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 63, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page138,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 63, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page139,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 64, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page140,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 64, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page141,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 65, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page142,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 65, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page143,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 66, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page144,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 66, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page145,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 67, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
